qid,retriever,strategy,rewritten_query,gold_doc_id,retrieved_doc_ids,gold_rank,recall@1,recall@5,recall@10,mrr,reward,retrieval_success,rank_gain,length_penalty,semantic_drift_penalty,semantic_similarity
6539187-0-1,hybrid,expanded,알렉산더 헤이그가 로널드 레이건 대통령 밑에서 맡은 직책은 무엇이었나? 국가원수 정부 정치인,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0124_0072 KQ_0036_0000 KQ_0072_0007 KQ_0123_0004 KQ_0020_0002 KQ_0001_0001 KQ_0123_0000,1,1.0,1.0,1.0,1.0,0.9833333333333333,1.0,0.0,0.3333333333333333,0.0,0.9798696041107178
6539187-0-1,bm25,prompt,알렉산더 헤이그 로널드 레이건 대통령 밑에서 맡은 직책,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0123_0000 KQ_0029_0004 KQ_0020_0002 KQ_0040_0000 KQ_0005_0000 KQ_0123_0004 KQ_0124_0058 KQ_0078_0017,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9682923555374146
6539187-0-1,dense,prompt,알렉산더 헤이그 로널드 레이건 대통령 밑에서 맡은 직책,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0036_0001 KQ_0036_0000 KQ_0124_0042 KQ_0001_0001 KQ_0124_0051 KQ_0124_0041 KQ_0124_0062,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9682923555374146
6539187-0-1,hybrid,prompt,알렉산더 헤이그 로널드 레이건 대통령 밑에서 맡은 직책,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0124_0072 KQ_0036_0000 KQ_0036_0001 KQ_0123_0004 KQ_0020_0002 KQ_0124_0058 KQ_0123_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9682923555374146
6539187-0-1,bm25,structured,알렉산더 헤이그 로널드 레이건 대통령 밑에서 맡은 직책 무엇이었나,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0123_0000 KQ_0029_0004 KQ_0020_0002 KQ_0040_0000 KQ_0005_0000 KQ_0123_0004 KQ_0124_0058 KQ_0078_0017,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9888483881950378
6539187-0-1,dense,structured,알렉산더 헤이그 로널드 레이건 대통령 밑에서 맡은 직책 무엇이었나,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0036_0001 KQ_0001_0001 KQ_0124_0042 KQ_0036_0000 KQ_0124_0041 KQ_0124_0051 KQ_0124_0062,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9888483881950378
6539187-0-1,hybrid,structured,알렉산더 헤이그 로널드 레이건 대통령 밑에서 맡은 직책 무엇이었나,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0124_0072 KQ_0036_0000 KQ_0036_0001 KQ_0123_0004 KQ_0020_0002 KQ_0123_0000 KQ_0124_0058,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9888483881950378
6539187-0-2,bm25,original,알렉산더 헤이그가 1984년 발간한 회고록의 제목은 무엇인가?,KQ_0001_0000,KQ_0001_0000 KQ_0060_0006 KQ_0123_0000 KQ_0001_0002 KQ_0050_0000 KQ_0064_0014 KQ_0082_0000 KQ_0020_0002 KQ_0123_0004 KQ_0060_0004,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-0-2,dense,original,알렉산더 헤이그가 1984년 발간한 회고록의 제목은 무엇인가?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0003 KQ_0001_0002 KQ_0124_0072 KQ_0115_0003 KQ_0001_0001 KQ_0124_0077 KQ_0066_0012 KQ_0115_0000 KQ_0124_0070,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-0-2,hybrid,original,알렉산더 헤이그가 1984년 발간한 회고록의 제목은 무엇인가?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0123_0000 KQ_0060_0006 KQ_0050_0000 KQ_0014_0000 KQ_0123_0004 KQ_0020_0002 KQ_0082_0000 KQ_0060_0004,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-0-2,bm25,keyword,알렉산더 헤이그 1984년 발간한 회고록 제목 무엇인,KQ_0001_0000,KQ_0001_0000 KQ_0060_0006 KQ_0123_0000 KQ_0124_0072 KQ_0050_0000 KQ_0082_0000 KQ_0020_0002 KQ_0123_0004 KQ_0124_0058 KQ_0060_0004,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9669144153594971
6539187-0-2,dense,keyword,알렉산더 헤이그 1984년 발간한 회고록 제목 무엇인,KQ_0001_0000,KQ_0001_0000 KQ_0001_0003 KQ_0001_0002 KQ_0066_0007 KQ_0115_0003 KQ_0115_0000 KQ_0124_0072 KQ_0074_0004 KQ_0124_0054 KQ_0124_0077,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9669144153594971
6539187-0-2,hybrid,keyword,알렉산더 헤이그 1984년 발간한 회고록 제목 무엇인,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0001_0003 KQ_0001_0002 KQ_0123_0000 KQ_0050_0000 KQ_0124_0058 KQ_0060_0006 KQ_0123_0004 KQ_0066_0007,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9669144153594971
6539187-0-2,bm25,expanded,알렉산더 헤이그가 1984년 발간한 회고록의 제목은 무엇인가?,KQ_0001_0000,KQ_0001_0000 KQ_0060_0006 KQ_0123_0000 KQ_0001_0002 KQ_0050_0000 KQ_0064_0014 KQ_0082_0000 KQ_0020_0002 KQ_0123_0004 KQ_0060_0004,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-0-2,dense,expanded,알렉산더 헤이그가 1984년 발간한 회고록의 제목은 무엇인가?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0003 KQ_0001_0002 KQ_0124_0072 KQ_0115_0003 KQ_0001_0001 KQ_0124_0077 KQ_0066_0012 KQ_0115_0000 KQ_0124_0070,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-0-2,hybrid,expanded,알렉산더 헤이그가 1984년 발간한 회고록의 제목은 무엇인가?,KQ_0001_0000,KQ_0001_0000 KQ_0001_0002 KQ_0123_0000 KQ_0060_0006 KQ_0050_0000 KQ_0014_0000 KQ_0123_0004 KQ_0020_0002 KQ_0082_0000 KQ_0060_0004,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-0-2,bm25,prompt,알렉산더 헤이그 1984년 발간한 회고록 제목 무엇인,KQ_0001_0000,KQ_0001_0000 KQ_0060_0006 KQ_0123_0000 KQ_0124_0072 KQ_0050_0000 KQ_0082_0000 KQ_0020_0002 KQ_0123_0004 KQ_0124_0058 KQ_0060_0004,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9669144153594971
6539187-0-2,dense,prompt,알렉산더 헤이그 1984년 발간한 회고록 제목 무엇인,KQ_0001_0000,KQ_0001_0000 KQ_0001_0003 KQ_0001_0002 KQ_0066_0007 KQ_0115_0003 KQ_0115_0000 KQ_0124_0072 KQ_0074_0004 KQ_0124_0054 KQ_0124_0077,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9669144153594971
6539187-0-2,hybrid,prompt,알렉산더 헤이그 1984년 발간한 회고록 제목 무엇인,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0001_0003 KQ_0001_0002 KQ_0123_0000 KQ_0050_0000 KQ_0124_0058 KQ_0060_0006 KQ_0123_0004 KQ_0066_0007,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9669144153594971
6539187-0-2,bm25,structured,알렉산더 헤이그 1984년 발간한 회고록 제목 무엇인,KQ_0001_0000,KQ_0001_0000 KQ_0060_0006 KQ_0123_0000 KQ_0124_0072 KQ_0050_0000 KQ_0082_0000 KQ_0020_0002 KQ_0123_0004 KQ_0124_0058 KQ_0060_0004,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9669144153594971
6539187-0-2,dense,structured,알렉산더 헤이그 1984년 발간한 회고록 제목 무엇인,KQ_0001_0000,KQ_0001_0000 KQ_0001_0003 KQ_0001_0002 KQ_0066_0007 KQ_0115_0003 KQ_0115_0000 KQ_0124_0072 KQ_0074_0004 KQ_0124_0054 KQ_0124_0077,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9669144153594971
6539187-0-2,hybrid,structured,알렉산더 헤이그 1984년 발간한 회고록 제목 무엇인,KQ_0001_0000,KQ_0001_0000 KQ_0124_0072 KQ_0001_0003 KQ_0001_0002 KQ_0123_0000 KQ_0050_0000 KQ_0124_0058 KQ_0060_0006 KQ_0123_0004 KQ_0066_0007,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9669144153594971
6521755-1-0,bm25,original,알렉산더 헤이그와 1950년 5월 결혼한 상대의 이름은 무엇인가?,KQ_0001_0001,KQ_0046_0000 KQ_0008_0001 KQ_0001_0001 KQ_0123_0000 KQ_0124_0027 KQ_0063_0000 KQ_0088_0003 KQ_0054_0004 KQ_0064_0014 KQ_0124_0003,3,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0
6521755-1-0,dense,original,알렉산더 헤이그와 1950년 5월 결혼한 상대의 이름은 무엇인가?,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0132_0003 KQ_0001_0002 KQ_0039_0000 KQ_0124_0066 KQ_0046_0003 KQ_0091_0000 KQ_0091_0003 KQ_0122_0005,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6521755-1-0,hybrid,original,알렉산더 헤이그와 1950년 5월 결혼한 상대의 이름은 무엇인가?,KQ_0001_0001,KQ_0001_0001 KQ_0046_0000 KQ_0001_0000 KQ_0123_0000 KQ_0124_0027 KQ_0063_0000 KQ_0122_0000 KQ_0054_0004 KQ_0124_0003 KQ_0124_0002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6521755-1-0,bm25,keyword,알렉산더 헤이그 1950년 5월 결혼한 상대 이름 무엇인,KQ_0001_0001,KQ_0001_0000 KQ_0001_0001 KQ_0123_0000 KQ_0124_0027 KQ_0007_0005 KQ_0088_0003 KQ_0046_0000 KQ_0124_0003 KQ_0020_0002 KQ_0126_0002,2,0.0,1.0,1.0,0.5,1.0555555555555556,1.0,0.1111111111111111,0.0,0.0,0.9892911314964294
6521755-1-0,dense,keyword,알렉산더 헤이그 1950년 5월 결혼한 상대 이름 무엇인,KQ_0001_0001,KQ_0001_0001 KQ_0132_0003 KQ_0001_0000 KQ_0001_0002 KQ_0124_0066 KQ_0039_0000 KQ_0091_0000 KQ_0046_0003 KQ_0091_0003 KQ_0122_0005,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9892911314964294
6521755-1-0,hybrid,keyword,알렉산더 헤이그 1950년 5월 결혼한 상대 이름 무엇인,KQ_0001_0001,KQ_0001_0000 KQ_0001_0001 KQ_0123_0000 KQ_0124_0027 KQ_0124_0003 KQ_0046_0000 KQ_0122_0000 KQ_0123_0004 KQ_0054_0004 KQ_0088_0003,2,0.0,1.0,1.0,0.5,0.9444444444444444,1.0,-0.1111111111111111,0.0,0.0,0.9892911314964294
6521755-1-0,bm25,expanded,알렉산더 헤이그와 1950년 5월 결혼한 상대의 이름은 무엇인가?,KQ_0001_0001,KQ_0046_0000 KQ_0008_0001 KQ_0001_0001 KQ_0123_0000 KQ_0124_0027 KQ_0063_0000 KQ_0088_0003 KQ_0054_0004 KQ_0064_0014 KQ_0124_0003,3,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0
6521755-1-0,dense,expanded,알렉산더 헤이그와 1950년 5월 결혼한 상대의 이름은 무엇인가?,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0132_0003 KQ_0001_0002 KQ_0039_0000 KQ_0124_0066 KQ_0046_0003 KQ_0091_0000 KQ_0091_0003 KQ_0122_0005,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6521755-1-0,hybrid,expanded,알렉산더 헤이그와 1950년 5월 결혼한 상대의 이름은 무엇인가?,KQ_0001_0001,KQ_0001_0001 KQ_0046_0000 KQ_0001_0000 KQ_0123_0000 KQ_0124_0027 KQ_0063_0000 KQ_0122_0000 KQ_0054_0004 KQ_0124_0003 KQ_0124_0002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6521755-1-0,bm25,prompt,알렉산더 헤이그 1950년 5월 결혼한 상대 이름 무엇인,KQ_0001_0001,KQ_0001_0000 KQ_0001_0001 KQ_0123_0000 KQ_0124_0027 KQ_0007_0005 KQ_0088_0003 KQ_0046_0000 KQ_0124_0003 KQ_0020_0002 KQ_0126_0002,2,0.0,1.0,1.0,0.5,1.0555555555555556,1.0,0.1111111111111111,0.0,0.0,0.9892911314964294
6521755-1-0,dense,prompt,알렉산더 헤이그 1950년 5월 결혼한 상대 이름 무엇인,KQ_0001_0001,KQ_0001_0001 KQ_0132_0003 KQ_0001_0000 KQ_0001_0002 KQ_0124_0066 KQ_0039_0000 KQ_0091_0000 KQ_0046_0003 KQ_0091_0003 KQ_0122_0005,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9892911314964294
6521755-1-0,hybrid,prompt,알렉산더 헤이그 1950년 5월 결혼한 상대 이름 무엇인,KQ_0001_0001,KQ_0001_0000 KQ_0001_0001 KQ_0123_0000 KQ_0124_0027 KQ_0124_0003 KQ_0046_0000 KQ_0122_0000 KQ_0123_0004 KQ_0054_0004 KQ_0088_0003,2,0.0,1.0,1.0,0.5,0.9444444444444444,1.0,-0.1111111111111111,0.0,0.0,0.9892911314964294
6521755-1-0,bm25,structured,알렉산더 헤이그 1950년 5월 결혼한 상대 이름 무엇인,KQ_0001_0001,KQ_0001_0000 KQ_0001_0001 KQ_0123_0000 KQ_0124_0027 KQ_0007_0005 KQ_0088_0003 KQ_0046_0000 KQ_0124_0003 KQ_0020_0002 KQ_0126_0002,2,0.0,1.0,1.0,0.5,1.0555555555555556,1.0,0.1111111111111111,0.0,0.0,0.9892911314964294
6521755-1-0,dense,structured,알렉산더 헤이그 1950년 5월 결혼한 상대 이름 무엇인,KQ_0001_0001,KQ_0001_0001 KQ_0132_0003 KQ_0001_0000 KQ_0001_0002 KQ_0124_0066 KQ_0039_0000 KQ_0091_0000 KQ_0046_0003 KQ_0091_0003 KQ_0122_0005,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9892911314964294
6521755-1-0,hybrid,structured,알렉산더 헤이그 1950년 5월 결혼한 상대 이름 무엇인,KQ_0001_0001,KQ_0001_0000 KQ_0001_0001 KQ_0123_0000 KQ_0124_0027 KQ_0124_0003 KQ_0046_0000 KQ_0122_0000 KQ_0123_0004 KQ_0054_0004 KQ_0088_0003,2,0.0,1.0,1.0,0.5,0.9444444444444444,1.0,-0.1111111111111111,0.0,0.0,0.9892911314964294
6521755-1-1,bm25,original,알렉산더 헤이그가 미국 육군사관학교로 임명받은 해는 언제인가?,KQ_0001_0001,KQ_0001_0002 KQ_0123_0000 KQ_0001_0001 KQ_0001_0000 KQ_0020_0002 KQ_0123_0004 KQ_0117_0000 KQ_0074_0000 KQ_0040_0000 KQ_0089_0000,3,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0000001192092896
6521755-1-1,dense,original,알렉산더 헤이그가 미국 육군사관학교로 임명받은 해는 언제인가?,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0123_0001 KQ_0006_0000 KQ_0124_0006 KQ_0124_0024 KQ_0124_0070 KQ_0124_0054,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0000001192092896
6521755-1-1,hybrid,original,알렉산더 헤이그가 미국 육군사관학교로 임명받은 해는 언제인가?,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0001_0002 KQ_0123_0000 KQ_0006_0000 KQ_0123_0004 KQ_0020_0002 KQ_0123_0001 KQ_0124_0070 KQ_0097_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0000001192092896
6521755-1-1,bm25,keyword,알렉산더 헤이그 미국 육군사관학교 임명받 해는 언제인,KQ_0001_0001,KQ_0001_0000 KQ_0123_0000 KQ_0124_0023 KQ_0020_0002 KQ_0123_0004 KQ_0124_0058 KQ_0117_0000 KQ_0097_0002 KQ_0074_0000 KQ_0040_0000,,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.9868859052658081
6521755-1-1,dense,keyword,알렉산더 헤이그 미국 육군사관학교 임명받 해는 언제인,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0001_0002 KQ_0123_0001 KQ_0006_0000 KQ_0001_0003 KQ_0124_0070 KQ_0124_0006 KQ_0124_0054 KQ_0124_0005,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9868859052658081
6521755-1-1,hybrid,keyword,알렉산더 헤이그 미국 육군사관학교 임명받 해는 언제인,KQ_0001_0001,KQ_0001_0000 KQ_0001_0001 KQ_0123_0000 KQ_0001_0002 KQ_0006_0000 KQ_0123_0004 KQ_0124_0058 KQ_0123_0001 KQ_0124_0023 KQ_0124_0070,2,0.0,1.0,1.0,0.5,0.9444444444444444,1.0,-0.1111111111111111,0.0,0.0,0.9868859052658081
6521755-1-1,bm25,expanded,알렉산더 헤이그가 미국 육군사관학교로 임명받은 해는 언제인가? 대학 교육기관 시기 날짜 연도 년 월 일,KQ_0001_0001,KQ_0001_0002 KQ_0123_0000 KQ_0001_0001 KQ_0001_0000 KQ_0013_0001 KQ_0033_0002 KQ_0130_0017 KQ_0091_0002 KQ_0075_0005 KQ_0020_0002,3,0.0,1.0,1.0,0.3333333333333333,0.9428571428571428,1.0,0.0,1.1428571428571428,0.0,0.9858248829841614
6521755-1-1,dense,expanded,알렉산더 헤이그가 미국 육군사관학교로 임명받은 해는 언제인가? 대학 교육기관 시기 날짜 연도 년 월 일,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0123_0001 KQ_0006_0000 KQ_0124_0006 KQ_0003_0000 KQ_0124_0024 KQ_0124_0070,1,1.0,1.0,1.0,1.0,0.9428571428571428,1.0,0.0,1.1428571428571428,0.0,0.9858248829841614
6521755-1-1,hybrid,expanded,알렉산더 헤이그가 미국 육군사관학교로 임명받은 해는 언제인가? 대학 교육기관 시기 날짜 연도 년 월 일,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0001_0002 KQ_0123_0000 KQ_0013_0001 KQ_0006_0000 KQ_0123_0004 KQ_0091_0002 KQ_0132_0005 KQ_0054_0000,1,1.0,1.0,1.0,1.0,0.9428571428571428,1.0,0.0,1.1428571428571428,0.0,0.9858248829841614
6521755-1-1,bm25,prompt,알렉산더 헤이그 미국 육군사관학교 임명받 해는 언제인,KQ_0001_0001,KQ_0001_0000 KQ_0123_0000 KQ_0124_0023 KQ_0020_0002 KQ_0123_0004 KQ_0124_0058 KQ_0117_0000 KQ_0097_0002 KQ_0074_0000 KQ_0040_0000,,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.9868859052658081
6521755-1-1,dense,prompt,알렉산더 헤이그 미국 육군사관학교 임명받 해는 언제인,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0001_0002 KQ_0123_0001 KQ_0006_0000 KQ_0001_0003 KQ_0124_0070 KQ_0124_0006 KQ_0124_0054 KQ_0124_0005,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9868859052658081
6521755-1-1,hybrid,prompt,알렉산더 헤이그 미국 육군사관학교 임명받 해는 언제인,KQ_0001_0001,KQ_0001_0000 KQ_0001_0001 KQ_0123_0000 KQ_0001_0002 KQ_0006_0000 KQ_0123_0004 KQ_0124_0058 KQ_0123_0001 KQ_0124_0023 KQ_0124_0070,2,0.0,1.0,1.0,0.5,0.9444444444444444,1.0,-0.1111111111111111,0.0,0.0,0.9868859052658081
6521755-1-1,bm25,structured,알렉산더 헤이그 미국 육군사관학교 임명받 해는 언제인 언제,KQ_0001_0001,KQ_0001_0000 KQ_0123_0000 KQ_0099_0002 KQ_0124_0023 KQ_0020_0002 KQ_0123_0004 KQ_0124_0058 KQ_0117_0000 KQ_0097_0002 KQ_0074_0000,,0.0,0.0,0.0,0.0,-0.5071428571428571,0.0,-1.0,0.14285714285714285,0.0,0.985982358455658
6521755-1-1,dense,structured,알렉산더 헤이그 미국 육군사관학교 임명받 해는 언제인 언제,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0001_0002 KQ_0123_0001 KQ_0006_0000 KQ_0001_0003 KQ_0124_0070 KQ_0124_0054 KQ_0124_0006 KQ_0124_0005,1,1.0,1.0,1.0,1.0,0.9928571428571429,1.0,0.0,0.14285714285714285,0.0,0.985982358455658
6521755-1-1,hybrid,structured,알렉산더 헤이그 미국 육군사관학교 임명받 해는 언제인 언제,KQ_0001_0001,KQ_0001_0000 KQ_0001_0001 KQ_0123_0000 KQ_0001_0002 KQ_0006_0000 KQ_0123_0004 KQ_0099_0002 KQ_0124_0058 KQ_0123_0001 KQ_0124_0023,2,0.0,1.0,1.0,0.5,0.9373015873015873,1.0,-0.1111111111111111,0.14285714285714285,0.0,0.985982358455658
6521755-1-2,bm25,original,알렉산더 헤이그는 퍼트리샤 앤토이넷 폭스와 결혼해 몇 명의 자녀를 두었는가?,KQ_0001_0001,KQ_0001_0001 KQ_0001_0002 KQ_0001_0003 KQ_0123_0000 KQ_0066_0014 KQ_0130_0005 KQ_0020_0002 KQ_0001_0000 KQ_0123_0004 KQ_0128_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0000001192092896
6521755-1-2,dense,original,알렉산더 헤이그는 퍼트리샤 앤토이넷 폭스와 결혼해 몇 명의 자녀를 두었는가?,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0113_0004 KQ_0091_0000 KQ_0123_0000 KQ_0132_0003 KQ_0058_0001 KQ_0046_0007 KQ_0124_0027 KQ_0001_0002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0000001192092896
6521755-1-2,hybrid,original,알렉산더 헤이그는 퍼트리샤 앤토이넷 폭스와 결혼해 몇 명의 자녀를 두었는가?,KQ_0001_0001,KQ_0001_0001 KQ_0001_0002 KQ_0123_0000 KQ_0001_0000 KQ_0001_0003 KQ_0124_0027 KQ_0091_0003 KQ_0113_0004 KQ_0058_0001 KQ_0091_0004,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0000001192092896
6521755-1-2,bm25,keyword,알렉산더 헤이그 퍼트리샤 앤토이넷 폭스 결혼해 명의 자녀 두었는,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0054_0015 KQ_0123_0000 KQ_0020_0002 KQ_0123_0004 KQ_0124_0058 KQ_0117_0000 KQ_0097_0002 KQ_0118_0003,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9762582778930664
6521755-1-2,dense,keyword,알렉산더 헤이그 퍼트리샤 앤토이넷 폭스 결혼해 명의 자녀 두었는,KQ_0001_0001,KQ_0001_0001 KQ_0123_0000 KQ_0113_0004 KQ_0091_0000 KQ_0132_0003 KQ_0124_0027 KQ_0046_0007 KQ_0124_0066 KQ_0058_0001 KQ_0091_0004,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9762582778930664
6521755-1-2,hybrid,keyword,알렉산더 헤이그 퍼트리샤 앤토이넷 폭스 결혼해 명의 자녀 두었는,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0123_0000 KQ_0124_0027 KQ_0124_0066 KQ_0054_0015 KQ_0113_0004 KQ_0124_0058 KQ_0123_0004 KQ_0091_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9762582778930664
6521755-1-2,bm25,expanded,알렉산더 헤이그는 퍼트리샤 앤토이넷 폭스와 결혼해 몇 명의 자녀를 두었는가? 수치 개수 연도 날짜,KQ_0001_0001,KQ_0001_0001 KQ_0001_0002 KQ_0013_0001 KQ_0001_0003 KQ_0123_0000 KQ_0066_0014 KQ_0130_0005 KQ_0130_0017 KQ_0020_0002 KQ_0001_0000,1,1.0,1.0,1.0,1.0,0.98,1.0,0.0,0.4,0.0,0.9840675592422485
6521755-1-2,dense,expanded,알렉산더 헤이그는 퍼트리샤 앤토이넷 폭스와 결혼해 몇 명의 자녀를 두었는가? 수치 개수 연도 날짜,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0113_0004 KQ_0091_0000 KQ_0123_0000 KQ_0058_0001 KQ_0124_0027 KQ_0132_0003 KQ_0001_0002 KQ_0039_0000,1,1.0,1.0,1.0,1.0,0.98,1.0,0.0,0.4,0.0,0.9840675592422485
6521755-1-2,hybrid,expanded,알렉산더 헤이그는 퍼트리샤 앤토이넷 폭스와 결혼해 몇 명의 자녀를 두었는가? 수치 개수 연도 날짜,KQ_0001_0001,KQ_0001_0001 KQ_0001_0002 KQ_0001_0000 KQ_0123_0000 KQ_0001_0003 KQ_0124_0027 KQ_0058_0001 KQ_0091_0003 KQ_0130_0017 KQ_0091_0004,1,1.0,1.0,1.0,1.0,0.98,1.0,0.0,0.4,0.0,0.9840675592422485
6521755-1-2,bm25,prompt,알렉산더 헤이그 퍼트리샤 앤토이넷 폭스 결혼해 명의 자녀,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0054_0015 KQ_0123_0000 KQ_0020_0002 KQ_0123_0004 KQ_0124_0058 KQ_0117_0000 KQ_0097_0002 KQ_0118_0003,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9670901298522949
6521755-1-2,dense,prompt,알렉산더 헤이그 퍼트리샤 앤토이넷 폭스 결혼해 명의 자녀,KQ_0001_0001,KQ_0001_0001 KQ_0123_0000 KQ_0113_0004 KQ_0091_0000 KQ_0132_0003 KQ_0046_0007 KQ_0124_0027 KQ_0124_0066 KQ_0058_0001 KQ_0123_0005,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9670901298522949
6521755-1-2,hybrid,prompt,알렉산더 헤이그 퍼트리샤 앤토이넷 폭스 결혼해 명의 자녀,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0123_0000 KQ_0124_0027 KQ_0124_0066 KQ_0054_0015 KQ_0113_0004 KQ_0091_0000 KQ_0020_0002 KQ_0132_0003,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9670901298522949
